country,IN,2011,Playground ,2015,877416
district,15,2011,Electricity ,2015,177
district,15,2011,Computer ,2015,142
district,26,2011,Playground ,2015,1123
district,26,2011,Boundarywall ,2015,905
district,26,2011,Girls Toilet ,2015,1179
district,26,2011,Boys Toilet ,2015,1179
district,26,2011,Drinking Water ,2015,1174
district,26,2011,Electricity ,2015,937
district,26,2011,Computer ,2015,272
district,1,2011,Playground ,2015,424
district,1,2011,Boundarywall ,2015,560
district,1,2011,Girls Toilet ,2015,1897
district,1,2011,Boys Toilet ,2015,1686
district,1,2011,Drinking Water ,2015,1678
district,1,2011,Electricity ,2015,189
district,1,2011,Computer ,2015,173
district,552,2011,Playground ,2015,2293
district,552,2011,Boundarywall ,2015,2518
district,552,2011,Girls Toilet ,2015,4142
district,552,2011,Boys Toilet ,2015,4048
district,552,2011,Drinking Water ,2015,3742
district,552,2011,Electricity ,2015,3753
district,552,2011,Computer ,2015,1370
district,72,2011,Playground ,2015,864
district,72,2011,Boundarywall ,2015,1070
district,72,2011,Girls Toilet ,2015,1072
district,72,2011,Boys Toilet ,2015,1054
district,72,2011,Drinking Water ,2015,1083
district,72,2011,Electricity ,2015,1081
district,72,2011,Computer ,2015,410
district,256,2011,Playground ,2015,18
district,256,2011,Boundarywall ,2015,69
district,256,2011,Girls Toilet ,2015,179
district,256,2011,Boys Toilet ,2015,175
district,256,2011,Drinking Water ,2015,137
district,256,2011,Electricity ,2015,35
district,256,2011,Computer ,2015,19
district,189,2011,Playground ,2015,2488
district,189,2011,Boundarywall ,2015,2385
district,189,2011,Girls Toilet ,2015,4128
district,189,2011,Boys Toilet ,2015,4092
district,189,2011,Drinking Water ,2015,4014
district,189,2011,Electricity ,2015,1316
district,189,2011,Computer ,2015,401
district,25,2011,Playground ,2015,2022
district,25,2011,Boundarywall ,2015,862
district,25,2011,Girls Toilet ,2015,2567
district,25,2011,Boys Toilet ,2015,2507
district,25,2011,Drinking Water ,2015,2977
district,25,2011,Electricity ,2015,535
district,25,2011,Computer ,2015,347
district,307,2011,Playground ,2015,2022
district,307,2011,Boundarywall ,2015,862
district,307,2011,Girls Toilet ,2015,2567
district,307,2011,Boys Toilet ,2015,2507
district,307,2011,Drinking Water ,2015,2977
district,307,2011,Electricity ,2015,535
district,307,2011,Computer ,2015,347
district,227,2011,Playground ,2015,266
district,227,2011,Boundarywall ,2015,399
district,227,2011,Girls Toilet ,2015,824
district,227,2011,Boys Toilet ,2015,821
district,227,2011,Drinking Water ,2015,720
district,227,2011,Electricity ,2015,303
district,227,2011,Computer ,2015,86
district,587,2011,Playground ,2015,10
district,587,2011,Boundarywall ,2015,24
district,587,2011,Girls Toilet ,2015,41
district,587,2011,Boys Toilet ,2015,41
district,587,2011,Drinking Water ,2015,41
district,587,2011,Electricity ,2015,41
district,587,2011,Computer ,2015,41
district,167,2011,Playground ,2015,1063
district,167,2011,Boundarywall ,2015,1824
district,167,2011,Girls Toilet ,2015,1942
district,167,2011,Boys Toilet ,2015,1931
district,167,2011,Drinking Water ,2015,1973
district,167,2011,Electricity ,2015,803
district,167,2011,Computer ,2015,290
district,359,2011,Playground ,2015,681
district,359,2011,Boundarywall ,2015,354
district,359,2011,Girls Toilet ,2015,1379
district,359,2011,Boys Toilet ,2015,1379
district,359,2011,Drinking Water ,2015,1303
district,359,2011,Electricity ,2015,85
district,359,2011,Computer ,2015,106
district,524,2011,Playground ,2015,2081
district,524,2011,Boundarywall ,2015,1924
district,524,2011,Girls Toilet ,2015,2323
district,524,2011,Boys Toilet ,2015,2297
district,524,2011,Drinking Water ,2015,2335
district,524,2011,Electricity ,2015,1977
district,524,2011,Computer ,2015,1393
district,287,2011,Playground ,2015,246
district,287,2011,Boundarywall ,2015,129
district,287,2011,Girls Toilet ,2015,459
district,287,2011,Boys Toilet ,2015,459
district,287,2011,Drinking Water ,2015,369
district,287,2011,Electricity ,2015,142
district,287,2011,Computer ,2015,63
district,3,2011,Playground ,2015,260
district,3,2011,Boundarywall ,2015,169
district,3,2011,Girls Toilet ,2015,764
district,3,2011,Boys Toilet ,2015,755
district,3,2011,Drinking Water ,2015,725
district,3,2011,Electricity ,2015,84
district,3,2011,Computer ,2015,62
district,356,2011,Playground ,2015,260
district,356,2011,Boundarywall ,2015,169
district,356,2011,Girls Toilet ,2015,764
district,356,2011,Boys Toilet ,2015,755
district,356,2011,Drinking Water ,2015,725
district,356,2011,Electricity ,2015,84
district,356,2011,Computer ,2015,62
district,259,2011,Playground ,2015,46
district,259,2011,Boundarywall ,2015,56
district,259,2011,Girls Toilet ,2015,103
district,259,2011,Boys Toilet ,2015,101
district,259,2011,Drinking Water ,2015,79
district,259,2011,Electricity ,2015,60
district,259,2011,Computer ,2015,34
district,268,2011,Playground ,2015,39
district,268,2011,Boundarywall ,2015,57
district,268,2011,Girls Toilet ,2015,115
district,268,2011,Boys Toilet ,2015,115
district,268,2011,Drinking Water ,2015,115
district,268,2011,Electricity ,2015,33
district,268,2011,Computer ,2015,37
district,258,2011,Playground ,2015,96
district,258,2011,Boundarywall ,2015,98
district,258,2011,Girls Toilet ,2015,129
district,258,2011,Boys Toilet ,2015,127
district,258,2011,Drinking Water ,2015,125
district,258,2011,Electricity ,2015,53
district,258,2011,Computer ,2015,49
district,255,2011,Playground ,2015,94
district,255,2011,Boundarywall ,2015,146
district,255,2011,Girls Toilet ,2015,300
district,255,2011,Boys Toilet ,2015,299
district,255,2011,Drinking Water ,2015,217
district,255,2011,Electricity ,2015,82
district,255,2011,Computer ,2015,70
district,157,2011,Playground ,2015,3924
district,157,2011,Boundarywall ,2015,4257
district,157,2011,Girls Toilet ,2015,4770
district,157,2011,Boys Toilet ,2015,4684
district,157,2011,Drinking Water ,2015,4809
district,157,2011,Electricity ,2015,2901
district,157,2011,Computer ,2015,918
district,41,2011,Playground ,2015,2921
district,41,2011,Boundarywall ,2015,2902
district,41,2011,Girls Toilet ,2015,2928
district,41,2011,Boys Toilet ,2015,2903
district,41,2011,Drinking Water ,2015,2961
district,41,2011,Electricity ,2015,2961
district,41,2011,Computer ,2015,1803
district,286,2011,Playground ,2015,276
district,286,2011,Boundarywall ,2015,191
district,286,2011,Girls Toilet ,2015,573
district,286,2011,Boys Toilet ,2015,530
district,286,2011,Drinking Water ,2015,502
district,286,2011,Electricity ,2015,256
district,286,2011,Computer ,2015,145
district,213,2011,Playground ,2015,538
district,213,2011,Boundarywall ,2015,664
district,213,2011,Girls Toilet ,2015,1291
district,213,2011,Boys Toilet ,2015,1172
district,213,2011,Drinking Water ,2015,1560
district,213,2011,Electricity ,2015,521
district,213,2011,Computer ,2015,99
district,207,2011,Playground ,2015,1572
district,207,2011,Boundarywall ,2015,1939
district,207,2011,Girls Toilet ,2015,3278
district,207,2011,Boys Toilet ,2015,3277
district,207,2011,Drinking Water ,2015,3115
district,207,2011,Electricity ,2015,1041
district,207,2011,Computer ,2015,127
district,623,2011,Playground ,2015,1459
district,623,2011,Boundarywall ,2015,1713
district,623,2011,Girls Toilet ,2015,2085
district,623,2011,Boys Toilet ,2015,2071
district,623,2011,Drinking Water ,2015,2124
district,623,2011,Electricity ,2015,2092
district,623,2011,Computer ,2015,1107
district,144,2011,Playground ,2015,1317
district,144,2011,Boundarywall ,2015,1425
district,144,2011,Girls Toilet ,2015,1945
district,144,2011,Boys Toilet ,2015,1922
district,144,2011,Drinking Water ,2015,1984
district,144,2011,Electricity ,2015,1850
district,144,2011,Computer ,2015,217
district,411,2011,Playground ,2015,1317
district,411,2011,Boundarywall ,2015,1425
district,411,2011,Girls Toilet ,2015,1945
district,411,2011,Boys Toilet ,2015,1922
district,411,2011,Drinking Water ,2015,1984
district,411,2011,Electricity ,2015,1850
district,411,2011,Computer ,2015,217
district,538,2011,Playground ,2015,2501
district,538,2011,Boundarywall ,2015,2838
district,538,2011,Girls Toilet ,2015,4859
district,538,2011,Boys Toilet ,2015,4762
district,538,2011,Drinking Water ,2015,4499
district,538,2011,Electricity ,2015,4247
district,538,2011,Computer ,2015,1164
district,636,2011,Playground ,2015,27
district,636,2011,Boundarywall ,2015,29
district,636,2011,Girls Toilet ,2015,32
district,636,2011,Boys Toilet ,2015,32
district,636,2011,Drinking Water ,2015,32
district,636,2011,Electricity ,2015,32
district,636,2011,Computer ,2015,32
district,84,2011,Playground ,2015,868
district,84,2011,Boundarywall ,2015,1040
district,84,2011,Girls Toilet ,2015,1018
district,84,2011,Boys Toilet ,2015,993
district,84,2011,Drinking Water ,2015,1052
district,84,2011,Electricity ,2015,987
district,84,2011,Computer ,2015,416
district,471,2011,Playground ,2015,1174
district,471,2011,Boundarywall ,2015,1268
district,471,2011,Girls Toilet ,2015,1255
district,471,2011,Boys Toilet ,2015,1243
district,471,2011,Drinking Water ,2015,1291
district,471,2011,Electricity ,2015,1289
district,471,2011,Computer ,2015,1156
district,169,2011,Playground ,2015,1007
district,169,2011,Boundarywall ,2015,1193
district,169,2011,Girls Toilet ,2015,1366
district,169,2011,Boys Toilet ,2015,1367
district,169,2011,Drinking Water ,2015,1380
district,169,2011,Electricity ,2015,852
district,169,2011,Computer ,2015,180
district,187,2011,Playground ,2015,2997
district,187,2011,Boundarywall ,2015,2382
district,187,2011,Girls Toilet ,2015,3509
district,187,2011,Boys Toilet ,2015,3489
district,187,2011,Drinking Water ,2015,3462
district,187,2011,Electricity ,2015,1237
district,187,2011,Computer ,2015,426
district,148,2011,Playground ,2015,2997
district,148,2011,Boundarywall ,2015,2382
district,148,2011,Girls Toilet ,2015,3509
district,148,2011,Boys Toilet ,2015,3489
district,148,2011,Drinking Water ,2015,3462
district,148,2011,Electricity ,2015,1237
district,148,2011,Computer ,2015,426
district,592,2011,Playground ,2015,1242
district,592,2011,Boundarywall ,2015,1490
district,592,2011,Girls Toilet ,2015,1843
district,592,2011,Boys Toilet ,2015,1822
district,592,2011,Drinking Water ,2015,1842
district,592,2011,Electricity ,2015,1770
district,592,2011,Computer ,2015,1703
district,332,2011,Playground ,2015,1517
district,332,2011,Boundarywall ,2015,1787
district,332,2011,Girls Toilet ,2015,4301
district,332,2011,Boys Toilet ,2015,4239
district,332,2011,Drinking Water ,2015,4309
district,332,2011,Electricity ,2015,2708
district,332,2011,Computer ,2015,450
district,399,2011,Playground ,2015,333
district,399,2011,Boundarywall ,2015,826
district,399,2011,Girls Toilet ,2015,1296
district,399,2011,Boys Toilet ,2015,1053
district,399,2011,Drinking Water ,2015,1370
district,399,2011,Electricity ,2015,371
district,399,2011,Computer ,2015,136
district,281,2011,Playground ,2015,254
district,281,2011,Boundarywall ,2015,164
district,281,2011,Girls Toilet ,2015,331
district,281,2011,Boys Toilet ,2015,330
district,281,2011,Drinking Water ,2015,301
district,281,2011,Electricity ,2015,173
district,281,2011,Computer ,2015,73
district,27,2011,Playground ,2015,2583
district,27,2011,Boundarywall ,2015,2435
district,27,2011,Girls Toilet ,2015,2841
district,27,2011,Boys Toilet ,2015,2837
district,27,2011,Drinking Water ,2015,2839
district,27,2011,Electricity ,2015,2819
district,27,2011,Computer ,2015,590
district,454,2011,Playground ,2015,1313
district,454,2011,Boundarywall ,2015,853
district,454,2011,Girls Toilet ,2015,2713
district,454,2011,Boys Toilet ,2015,2711
district,454,2011,Drinking Water ,2015,2718
district,454,2011,Electricity ,2015,302
district,454,2011,Computer ,2015,136
district,433,2011,Playground ,2015,2066
district,433,2011,Boundarywall ,2015,1136
district,433,2011,Girls Toilet ,2015,2206
district,433,2011,Boys Toilet ,2015,2200
district,433,2011,Drinking Water ,2015,2408
district,433,2011,Electricity ,2015,815
district,433,2011,Computer ,2015,302
district,573,2011,Playground ,2015,1253
district,573,2011,Boundarywall ,2015,1793
district,573,2011,Girls Toilet ,2015,2116
district,573,2011,Boys Toilet ,2015,2101
district,573,2011,Drinking Water ,2015,2125
district,573,2011,Electricity ,2015,2125
district,573,2011,Computer ,2015,572
district,47,2011,Playground ,2015,676
district,47,2011,Boundarywall ,2015,668
district,47,2011,Girls Toilet ,2015,663
district,47,2011,Boys Toilet ,2015,658
district,47,2011,Drinking Water ,2015,677
district,47,2011,Electricity ,2015,677
district,47,2011,Computer ,2015,372
district,145,2011,Playground ,2015,2431
district,145,2011,Boundarywall ,2015,2861
district,145,2011,Girls Toilet ,2015,3239
district,145,2011,Boys Toilet ,2015,3219
district,145,2011,Drinking Water ,2015,3107
district,145,2011,Electricity ,2015,1788
district,145,2011,Computer ,2015,520
district,192,2011,Playground ,2015,1675
district,192,2011,Boundarywall ,2015,1538
district,192,2011,Girls Toilet ,2015,2374
district,192,2011,Boys Toilet ,2015,2339
district,192,2011,Drinking Water ,2015,2360
district,192,2011,Electricity ,2015,1113
district,192,2011,Computer ,2015,272
district,376,2011,Playground ,2015,1847
district,376,2011,Boundarywall ,2015,3737
district,376,2011,Girls Toilet ,2015,4974
district,376,2011,Boys Toilet ,2015,4670
district,376,2011,Drinking Water ,2015,5027
district,376,2011,Electricity ,2015,1217
district,376,2011,Computer ,2015,641
district,535,2011,Playground ,2015,1932
district,535,2011,Boundarywall ,2015,2191
district,535,2011,Girls Toilet ,2015,3608
district,535,2011,Boys Toilet ,2015,3552
district,535,2011,Drinking Water ,2015,3153
district,535,2011,Electricity ,2015,3227
district,535,2011,Computer ,2015,1146
district,138,2011,Playground ,2015,1773
district,138,2011,Boundarywall ,2015,2787
district,138,2011,Girls Toilet ,2015,2850
district,138,2011,Boys Toilet ,2015,2804
district,138,2011,Drinking Water ,2015,2841
district,138,2011,Electricity ,2015,2137
district,138,2011,Computer ,2015,601
district,87,2011,Playground ,2015,687
district,87,2011,Boundarywall ,2015,903
district,87,2011,Girls Toilet ,2015,925
district,87,2011,Boys Toilet ,2015,879
district,87,2011,Drinking Water ,2015,989
district,87,2011,Electricity ,2015,889
district,87,2011,Computer ,2015,288
district,199,2011,Playground ,2015,2062
district,199,2011,Boundarywall ,2015,2162
district,199,2011,Girls Toilet ,2015,3064
district,199,2011,Boys Toilet ,2015,3037
district,199,2011,Drinking Water ,2015,3044
district,199,2011,Electricity ,2015,974
district,199,2011,Computer ,2015,478
district,42,2011,Playground ,2015,843
district,42,2011,Boundarywall ,2015,850
district,42,2011,Girls Toilet ,2015,843
district,42,2011,Boys Toilet ,2015,828
district,42,2011,Drinking Water ,2015,857
district,42,2011,Electricity ,2015,857
district,42,2011,Computer ,2015,495
district,262,2011,Playground ,2015,107
district,262,2011,Boundarywall ,2015,204
district,262,2011,Girls Toilet ,2015,282
district,262,2011,Boys Toilet ,2015,281
district,262,2011,Drinking Water ,2015,251
district,262,2011,Electricity ,2015,196
district,262,2011,Computer ,2015,120
district,261,2011,Playground ,2015,100
district,261,2011,Boundarywall ,2015,165
district,261,2011,Girls Toilet ,2015,307
district,261,2011,Boys Toilet ,2015,274
district,261,2011,Drinking Water ,2015,258
district,261,2011,Electricity ,2015,97
district,261,2011,Computer ,2015,112
district,135,2011,Playground ,2015,2462
district,135,2011,Boundarywall ,2015,2987
district,135,2011,Girls Toilet ,2015,3582
district,135,2011,Boys Toilet ,2015,3546
district,135,2011,Drinking Water ,2015,3605
district,135,2011,Electricity ,2015,1679
district,135,2011,Computer ,2015,465
district,419,2011,Playground ,2015,3007
district,419,2011,Boundarywall ,2015,1650
district,419,2011,Girls Toilet ,2015,3238
district,419,2011,Boys Toilet ,2015,3221
district,419,2011,Drinking Water ,2015,3198
district,419,2011,Electricity ,2015,928
district,419,2011,Computer ,2015,376
district,304,2011,Playground ,2015,912
district,304,2011,Boundarywall ,2015,470
district,304,2011,Girls Toilet ,2015,1723
district,304,2011,Boys Toilet ,2015,1693
district,304,2011,Drinking Water ,2015,1833
district,304,2011,Electricity ,2015,308
district,304,2011,Computer ,2015,168
district,44,2011,Playground ,2015,747
district,44,2011,Boundarywall ,2015,778
district,44,2011,Girls Toilet ,2015,770
district,44,2011,Boys Toilet ,2015,768
district,44,2011,Drinking Water ,2015,783
district,44,2011,Electricity ,2015,783
district,44,2011,Computer ,2015,468
district,519,2011,Playground ,2015,301
district,519,2011,Boundarywall ,2015,735
district,519,2011,Girls Toilet ,2015,1227
district,519,2011,Boys Toilet ,2015,1223
district,519,2011,Drinking Water ,2015,1230
district,519,2011,Electricity ,2015,311
district,519,2011,Computer ,2015,139
district,518,2011,Playground ,2015,301
district,518,2011,Boundarywall ,2015,735
district,518,2011,Girls Toilet ,2015,1227
district,518,2011,Boys Toilet ,2015,1223
district,518,2011,Drinking Water ,2015,1230
district,518,2011,Electricity ,2015,311
district,518,2011,Computer ,2015,139
district,226,2011,Playground ,2015,301
district,226,2011,Boundarywall ,2015,735
district,226,2011,Girls Toilet ,2015,1227
district,226,2011,Boys Toilet ,2015,1223
district,226,2011,Drinking Water ,2015,1230
district,226,2011,Electricity ,2015,311
district,226,2011,Computer ,2015,139
district,333,2011,Playground ,2015,1996
district,333,2011,Boundarywall ,2015,2198
district,333,2011,Girls Toilet ,2015,6643
district,333,2011,Boys Toilet ,2015,6544
district,333,2011,Drinking Water ,2015,6850
district,333,2011,Electricity ,2015,4422
district,333,2011,Computer ,2015,668
district,133,2011,Playground ,2015,2247
district,133,2011,Boundarywall ,2015,2661
district,133,2011,Girls Toilet ,2015,2816
district,133,2011,Boys Toilet ,2015,2763
district,133,2011,Drinking Water ,2015,2830
district,133,2011,Electricity ,2015,2019
district,133,2011,Computer ,2015,408
district,216,2011,Playground ,2015,1585
district,216,2011,Boundarywall ,2015,1683
district,216,2011,Girls Toilet ,2015,3154
district,216,2011,Boys Toilet ,2015,2997
district,216,2011,Drinking Water ,2015,3261
district,216,2011,Electricity ,2015,1581
district,216,2011,Computer ,2015,107
district,577,2011,Playground ,2015,1611
district,577,2011,Boundarywall ,2015,2390
district,577,2011,Girls Toilet ,2015,2616
district,577,2011,Boys Toilet ,2015,2585
district,577,2011,Drinking Water ,2015,2628
district,577,2011,Electricity ,2015,2574
district,577,2011,Computer ,2015,1074
district,397,2011,Playground ,2015,1374
district,397,2011,Boundarywall ,2015,1552
district,397,2011,Girls Toilet ,2015,4378
district,397,2011,Boys Toilet ,2015,4315
district,397,2011,Drinking Water ,2015,4514
district,397,2011,Electricity ,2015,3360
district,397,2011,Computer ,2015,583
district,336,2011,Playground ,2015,1374
district,336,2011,Boundarywall ,2015,1552
district,336,2011,Girls Toilet ,2015,4378
district,336,2011,Boys Toilet ,2015,4315
district,336,2011,Drinking Water ,2015,4514
district,336,2011,Electricity ,2015,3360
district,336,2011,Computer ,2015,583
district,305,2011,Playground ,2015,3025
district,305,2011,Boundarywall ,2015,1024
district,305,2011,Girls Toilet ,2015,3565
district,305,2011,Boys Toilet ,2015,3456
district,305,2011,Drinking Water ,2015,3989
district,305,2011,Electricity ,2015,1059
district,305,2011,Computer ,2015,304
district,618,2011,Playground ,2015,1081
district,618,2011,Boundarywall ,2015,1316
district,618,2011,Girls Toilet ,2015,1476
district,618,2011,Boys Toilet ,2015,1464
district,618,2011,Drinking Water ,2015,1485
district,618,2011,Electricity ,2015,1461
district,618,2011,Computer ,2015,771
district,112,2011,Playground ,2015,2933
district,112,2011,Boundarywall ,2015,4408
district,112,2011,Girls Toilet ,2015,4989
district,112,2011,Boys Toilet ,2015,4809
district,112,2011,Drinking Water ,2015,4975
district,112,2011,Electricity ,2015,2623
district,112,2011,Computer ,2015,1531
district,505,2011,Playground ,2015,3363
district,505,2011,Boundarywall ,2015,3144
district,505,2011,Girls Toilet ,2015,3643
district,505,2011,Boys Toilet ,2015,3598
district,505,2011,Drinking Water ,2015,3657
district,505,2011,Electricity ,2015,3521
district,505,2011,Computer ,2015,1967
district,66,2011,Playground ,2015,1358
district,66,2011,Boundarywall ,2015,1633
district,66,2011,Girls Toilet ,2015,1814
district,66,2011,Boys Toilet ,2015,1830
district,66,2011,Drinking Water ,2015,1966
district,66,2011,Electricity ,2015,1658
district,66,2011,Computer ,2015,779
district,229,2011,Playground ,2015,968
district,229,2011,Boundarywall ,2015,1627
district,229,2011,Girls Toilet ,2015,2466
district,229,2011,Boys Toilet ,2015,2637
district,229,2011,Drinking Water ,2015,2486
district,229,2011,Electricity ,2015,1107
district,229,2011,Computer ,2015,358
district,323,2011,Playground ,2015,592
district,323,2011,Boundarywall ,2015,595
district,323,2011,Girls Toilet ,2015,1529
district,323,2011,Boys Toilet ,2015,1557
district,323,2011,Drinking Water ,2015,1622
district,323,2011,Electricity ,2015,435
district,323,2011,Computer ,2015,169
district,539,2011,Playground ,2015,2898
district,539,2011,Boundarywall ,2015,3152
district,539,2011,Girls Toilet ,2015,4220
district,539,2011,Boys Toilet ,2015,4136
district,539,2011,Drinking Water ,2015,3958
district,539,2011,Electricity ,2015,3619
district,539,2011,Computer ,2015,1296
district,609,2011,Playground ,2015,1044
district,609,2011,Boundarywall ,2015,1080
district,609,2011,Girls Toilet ,2015,1337
district,609,2011,Boys Toilet ,2015,1324
district,609,2011,Drinking Water ,2015,1354
district,609,2011,Electricity ,2015,1345
district,609,2011,Computer ,2015,806
district,511,2011,Playground ,2015,2591
district,511,2011,Boundarywall ,2015,2189
district,511,2011,Girls Toilet ,2015,3341
district,511,2011,Boys Toilet ,2015,3295
district,511,2011,Drinking Water ,2015,3369
district,511,2011,Electricity ,2015,2333
district,511,2011,Computer ,2015,1178
district,497,2011,Playground ,2015,1703
district,497,2011,Boundarywall ,2015,1778
district,497,2011,Girls Toilet ,2015,1965
district,497,2011,Boys Toilet ,2015,1951
district,497,2011,Drinking Water ,2015,1988
district,497,2011,Electricity ,2015,1141
district,497,2011,Computer ,2015,739
district,415,2011,Playground ,2015,276
district,415,2011,Boundarywall ,2015,353
district,415,2011,Girls Toilet ,2015,547
district,415,2011,Boys Toilet ,2015,565
district,415,2011,Drinking Water ,2015,589
district,415,2011,Electricity ,2015,129
district,415,2011,Computer ,2015,63
district,487,2011,Playground ,2015,416
district,487,2011,Boundarywall ,2015,712
district,487,2011,Girls Toilet ,2015,787
district,487,2011,Boys Toilet ,2015,781
district,487,2011,Drinking Water ,2015,790
district,487,2011,Electricity ,2015,786
district,487,2011,Computer ,2015,383
district,452,2011,Playground ,2015,1995
district,452,2011,Boundarywall ,2015,832
district,452,2011,Girls Toilet ,2015,1972
district,452,2011,Boys Toilet ,2015,1976
district,452,2011,Drinking Water ,2015,2014
district,452,2011,Electricity ,2015,473
district,452,2011,Computer ,2015,278
district,516,2011,Playground ,2015,3899
district,516,2011,Boundarywall ,2015,3174
district,516,2011,Girls Toilet ,2015,4896
district,516,2011,Boys Toilet ,2015,4862
district,516,2011,Drinking Water ,2015,4978
district,516,2011,Electricity ,2015,4338
district,516,2011,Computer ,2015,2432
district,490,2011,Playground ,2015,570
district,490,2011,Boundarywall ,2015,807
district,490,2011,Girls Toilet ,2015,883
district,490,2011,Boys Toilet ,2015,882
district,490,2011,Drinking Water ,2015,905
district,490,2011,Electricity ,2015,905
district,490,2011,Computer ,2015,704
district,237,2011,Playground ,2015,727
district,237,2011,Boundarywall ,2015,939
district,237,2011,Girls Toilet ,2015,1901
district,237,2011,Boys Toilet ,2015,1904
district,237,2011,Drinking Water ,2015,1897
district,237,2011,Electricity ,2015,631
district,237,2011,Computer ,2015,194
district,385,2011,Playground ,2015,472
district,385,2011,Boundarywall ,2015,871
district,385,2011,Girls Toilet ,2015,1360
district,385,2011,Boys Toilet ,2015,1278
district,385,2011,Drinking Water ,2015,1390
district,385,2011,Electricity ,2015,556
district,385,2011,Computer ,2015,254
district,432,2011,Playground ,2015,1399
district,432,2011,Boundarywall ,2015,947
district,432,2011,Girls Toilet ,2015,1604
district,432,2011,Boys Toilet ,2015,1584
district,432,2011,Drinking Water ,2015,1643
district,432,2011,Electricity ,2015,573
district,432,2011,Computer ,2015,309
district,94,2011,Playground ,2015,22
district,94,2011,Boundarywall ,2015,43
district,94,2011,Girls Toilet ,2015,57
district,94,2011,Boys Toilet ,2015,57
district,94,2011,Drinking Water ,2015,57
district,94,2011,Electricity ,2015,45
district,94,2011,Computer ,2015,26
district,638,2011,Playground ,2015,22
district,638,2011,Boundarywall ,2015,43
district,638,2011,Girls Toilet ,2015,57
district,638,2011,Boys Toilet ,2015,57
district,638,2011,Drinking Water ,2015,57
district,638,2011,Electricity ,2015,45
district,638,2011,Computer ,2015,26
district,533,2011,Playground ,2015,2021
district,533,2011,Boundarywall ,2015,1911
district,533,2011,Girls Toilet ,2015,2950
district,533,2011,Boys Toilet ,2015,2910
district,533,2011,Drinking Water ,2015,2759
district,533,2011,Electricity ,2015,2662
district,533,2011,Computer ,2015,861
district,91,2011,Playground ,2015,363
district,91,2011,Boundarywall ,2015,713
district,91,2011,Girls Toilet ,2015,881
district,91,2011,Boys Toilet ,2015,885
district,91,2011,Drinking Water ,2015,889
district,91,2011,Electricity ,2015,887
district,91,2011,Computer ,2015,363
district,639,2011,Playground ,2015,363
district,639,2011,Boundarywall ,2015,713
district,639,2011,Girls Toilet ,2015,881
district,639,2011,Boys Toilet ,2015,885
district,639,2011,Drinking Water ,2015,889
district,639,2011,Electricity ,2015,887
district,639,2011,Computer ,2015,363
district,241,2011,Playground ,2015,363
district,241,2011,Boundarywall ,2015,713
district,241,2011,Girls Toilet ,2015,881
district,241,2011,Boys Toilet ,2015,885
district,241,2011,Drinking Water ,2015,889
district,241,2011,Electricity ,2015,887
district,241,2011,Computer ,2015,363
district,92,2011,Playground ,2015,363
district,92,2011,Boundarywall ,2015,713
district,92,2011,Girls Toilet ,2015,881
district,92,2011,Boys Toilet ,2015,885
district,92,2011,Drinking Water ,2015,889
district,92,2011,Electricity ,2015,887
district,92,2011,Computer ,2015,363
district,585,2011,Playground ,2015,363
district,585,2011,Boundarywall ,2015,713
district,585,2011,Girls Toilet ,2015,881
district,585,2011,Boys Toilet ,2015,885
district,585,2011,Drinking Water ,2015,889
district,585,2011,Electricity ,2015,887
district,585,2011,Computer ,2015,363
district,292,2011,Playground ,2015,228
district,292,2011,Boundarywall ,2015,106
district,292,2011,Girls Toilet ,2015,508
district,292,2011,Boys Toilet ,2015,509
district,292,2011,Drinking Water ,2015,461
district,292,2011,Electricity ,2015,167
district,292,2011,Computer ,2015,97
district,337,2011,Playground ,2015,2705
district,337,2011,Boundarywall ,2015,3146
district,337,2011,Girls Toilet ,2015,7072
district,337,2011,Boys Toilet ,2015,6849
district,337,2011,Drinking Water ,2015,7390
district,337,2011,Electricity ,2015,5947
district,337,2011,Computer ,2015,1124
district,90,2011,Playground ,2015,246
district,90,2011,Boundarywall ,2015,672
district,90,2011,Girls Toilet ,2015,1218
district,90,2011,Boys Toilet ,2015,1178
district,90,2011,Drinking Water ,2015,1225
district,90,2011,Electricity ,2015,228
district,90,2011,Computer ,2015,161
district,394,2011,Playground ,2015,246
district,394,2011,Boundarywall ,2015,672
district,394,2011,Girls Toilet ,2015,1218
district,394,2011,Boys Toilet ,2015,1178
district,394,2011,Drinking Water ,2015,1225
district,394,2011,Electricity ,2015,228
district,394,2011,Computer ,2015,161
district,525,2011,Playground ,2015,1457
district,525,2011,Boundarywall ,2015,979
district,525,2011,Girls Toilet ,2015,1564
district,525,2011,Boys Toilet ,2015,1549
district,525,2011,Drinking Water ,2015,1591
district,525,2011,Electricity ,2015,1276
district,525,2011,Computer ,2015,984
district,353,2011,Playground ,2015,895
district,353,2011,Boundarywall ,2015,1128
district,353,2011,Girls Toilet ,2015,1221
district,353,2011,Boys Toilet ,2015,1176
district,353,2011,Drinking Water ,2015,1245
district,353,2011,Electricity ,2015,1173
district,353,2011,Computer ,2015,1164
district,593,2011,Playground ,2015,895
district,593,2011,Boundarywall ,2015,1128
district,593,2011,Girls Toilet ,2015,1221
district,593,2011,Boys Toilet ,2015,1176
district,593,2011,Drinking Water ,2015,1245
district,593,2011,Electricity ,2015,1173
district,593,2011,Computer ,2015,1164
district,358,2011,Playground ,2015,635
